"";"sensor_id";"lat";"lon"
"1";"317";53,448;10,227
"2";"353";53,592;10,044
"3";"413";53,55;9,944
"4";"543";53,558;9,97
"5";"591";53,607;10,047
"6";"811";53,331;9,886
"7";"836";53,55;9,933
"8";"838";53,542;10,003
"9";"930";53,545;9,91
"10";"938";53,584;9,969
"11";"980";53,515;9,993
"12";"1004";53,481;10,174
"13";"1070";53,463;9,972
"14";"1088";53,556;9,991
"15";"1104";53,494;10,02
"16";"1134";53,55;10,048
"17";"1523";53,658;10,118
"18";"1573";53,565;9,965
"19";"1577";53,607;10,004
"20";"1637";53,52;10,048
"21";"1639";53,552;10,08
"22";"1682";53,596;10,059
"23";"1697";53,612;9,906
"24";"2406";53,544;9,998
"25";"2414";53,464;9,954
"26";"2448";53,556;9,946
"27";"2470";53,557;9,94
"28";"2522";53,331;9,86
"29";"2548";53,521;10,248
"30";"2554";53,558;10,062
"31";"2556";53,564;9,927
"32";"2558";53,488;10,006
"33";"2560";53,547;9,967
"34";"2568";53,685;10,033
"35";"2660";53,519;9,984
"36";"2876";53,548;9,942
"37";"3022";53,584;9,938
"38";"3274";53,673;10,064
"39";"3297";53,572;10,174
"40";"3351";53,596;9,982
"41";"3411";53,586;10,014
"42";"3497";53,577;9,955
"43";"3503";53,49;10,175
"44";"3539";53,562;9,963
"45";"3553";53,557;10,007
"46";"3579";53,579;10,024
"47";"3587";53,593;9,967
"48";"3629";53,626;10,012
"49";"3673";53,556;9,936
"50";"3825";53,633;10,07
"51";"3881";53,481;10,237
"52";"3907";53,516;9,996
"53";"3926";53,599;10,041
"54";"3997";53,556;9,914
"55";"3999";53,603;10,113
"56";"4029";53,442;10,004
"57";"4074";53,522;9,806
"58";"4216";53,571;10,083
"59";"4238";53,721;9,998
"60";"4272";53,658;9,797
"61";"4294";53,633;10,101
"62";"4307";53,449;9,984
"63";"4309";53,576;9,981
"64";"4317";53,575;9,933
"65";"4377";53,685;9,993
"66";"4385";53,54;10,042
"67";"4387";53,584;9,818
"68";"4581";53,55;9,943
"69";"4664";53,558;9,904
"70";"4668";53,568;10,044
"71";"4672";53,552;9,943
"72";"4724";53,543;10,226
"73";"4732";53,668;10,007
"74";"4736";53,567;9,905
"75";"4748";53,582;9,962
"76";"4764";53,582;9,946
"77";"4766";53,576;9,745
"78";"4853";53,488;10,211
"79";"4921";53,623;10,106
"80";"4945";53,58;9,963
"81";"4990";53,617;10,076
"82";"4992";53,524;10,166
"83";"5151";53,396;10,033
"84";"5153";53,583;10,085
"85";"5279";53,588;10,01
"86";"5383";53,448;10,077
"87";"5391";53,624;9,786
"88";"5407";53,582;9,946
"89";"5410";53,493;9,992
"90";"5452";53,577;9,822
"91";"5491";53,541;10,224
"92";"5600";53,658;10,068
"93";"5602";53,595;10,082
"94";"5612";53,581;9,956
"95";"5742";53,501;10,019
"96";"5791";53,481;10,006
"97";"5857";53,467;9,959
"98";"5963";53,562;9,907
"99";"5989";53,545;9,977
"100";"6057";53,494;9,928
"101";"6155";53,616;10,104
"102";"6213";53,587;9,955
"103";"6253";53,485;10,018
"104";"6263";53,576;10,048
"105";"6308";53,518;9,986
"106";"6310";53,658;10,068
"107";"6360";53,479;10,003
"108";"6436";53,551;9,918
"109";"6511";53,437;9,979
"110";"6574";53,518;10,249
"111";"6624";53,561;10,108
"112";"6669";53,495;9,994
"113";"6683";53,558;10,012
"114";"6729";53,379;10,022
"115";"6743";53,476;10,082
"116";"6830";53,517;9,985
"117";"7029";53,5;10,176
"118";"7140";53,562;9,948
"119";"7160";53,576;9,978
"120";"7205";53,48;10,003
"121";"7217";53,58;10,095
"122";"7308";53,33;9,875
"123";"7326";53,69;9,993
"124";"7354";53,637;10,095
"125";"7414";53,511;10,17
"126";"7563";53,586;10,039
"127";"7603";53,556;9,846
"128";"7861";53,626;9,835
"129";"8100";53,47;9,832
"130";"8137";53,631;9,858
"131";"8151";53,623;9,959
"132";"8321";53,565;9,976
"133";"8345";53,656;10,096
"134";"8409";53,671;10,08
"135";"8548";53,555;10,021
"136";"8610";53,649;10,098
"137";"8677";53,628;10,015
"138";"9104";53,547;9,981
"139";"9115";53,653;10,168
"140";"9180";53,488;10,227
"141";"9262";53,569;9,885
"142";"9270";53,459;9,94
"143";"9426";53,556;9,939
"144";"9813";53,458;9,974
"145";"9964";53,553;9,963
"146";"9966";53,55;9,998
"147";"9972";53,561;10,062
"148";"10069";53,72;10,013
"149";"10106";53,582;9,964
"150";"10164";53,627;10,032
"151";"10335";53,548;9,931
"152";"10407";53,453;10,229
"153";"10621";53,549;9,922
"154";"10872";53,601;10,01
"155";"10961";53,569;10,062
"156";"11179";53,631;10,051
"157";"11217";53,583;10,095
"158";"11220";53,542;10,132
"159";"11512";53,555;10,042
"160";"12269";53,63;9,952
"161";"12312";53,58;9,759
"162";"12324";53,582;10,011
"163";"12491";53,658;10,102
"164";"12544";53,58;9,961
"165";"12597";53,589;9,956
"166";"12737";53,584;10,054
"167";"12745";53,686;10,03
"168";"12818";53,473;9,893
"169";"12880";53,787;9,995
"170";"12888";53,582;9,941
"171";"12894";53,69;9,796
"172";"13069";53,55;9,926
"173";"13571";53,485;10,216
"174";"13683";53,552;9,908
"175";"13698";53,641;9,956
"176";"13779";53,559;9,95
"177";"13803";53,645;9,952
"178";"13805";53,607;9,872
"179";"13818";53,58;9,965
"180";"13841";53,564;9,942
"181";"13855";53,609;9,957
"182";"13881";53,524;10,17
