"";"sensor_id";"lat";"lon"
"1";"345";50,103;8,549
"2";"691";50,085;8,576
"3";"761";50,128;8,728
"4";"996";50,126;8,698
"5";"1262";50,113;8,705
"6";"1280";49,871;8,655
"7";"1348";49,88;8,666
"8";"1388";49,88;8,649
"9";"1569";50,12;8,699
"10";"1575";50,161;8,664
"11";"1695";49,87;8,649
"12";"2161";50,226;8,682
"13";"2514";50,005;8,812
"14";"2572";49,863;8,651
"15";"2604";50,298;8,52
"16";"2842";50,179;8,64
"17";"2856";50,12;8,667
"18";"2886";50,237;8,606
"19";"3111";50,107;8,684
"20";"3177";50,109;8,63
"21";"3225";49,883;8,665
"22";"3241";50,103;8,663
"23";"3269";49,91;8,648
"24";"3319";49,869;8,668
"25";"3423";50,107;8,584
"26";"3493";49,871;8,651
"27";"3575";49,957;8,46
"28";"3689";50,239;8,595
"29";"3714";49,988;8,674
"30";"3731";50,098;8,57
"31";"3747";50,057;8,689
"32";"3777";50,076;8,659
"33";"3861";50,13;8,708
"34";"3933";50,061;8,524
"35";"3945";50,178;8,627
"36";"4080";50,075;8,436
"37";"4188";49,873;8,649
"38";"4305";49,926;8,608
"39";"4585";50,107;8,642
"40";"4595";49,978;8,742
"41";"4626";50,178;8,886
"42";"4808";49,931;8,606
"43";"4895";49,947;8,472
"44";"4909";49,869;8,66
"45";"4937";49,865;8,675
"46";"4984";49,902;8,599
"47";"4996";49,878;8,661
"48";"5065";50,13;8,695
"49";"5347";49,86;8,645
"50";"5412";50,057;8,678
"51";"5493";49,865;8,657
"52";"5497";50,12;8,701
"53";"5515";49,869;8,656
"54";"5575";50,134;8,627
"55";"5799";49,899;8,671
"56";"6049";50,017;8,779
"57";"6326";50,182;8,624
"58";"6362";49,932;8,494
"59";"6505";49,859;8,767
"60";"6665";49,906;8,598
"61";"6699";50,147;8,673
"62";"6737";49,903;8,596
"63";"6761";50,133;8,713
"64";"6795";50,159;8,752
"65";"6926";50,076;8,867
"66";"6951";50,139;8,502
"67";"6971";50,117;8,496
"68";"7098";50,115;8,673
"69";"7122";50,147;8,429
"70";"7156";49,862;8,757
"71";"7493";49,902;8,59
"72";"7535";49,931;8,597
"73";"7571";49,927;8,547
"74";"8228";50,118;8,714
"75";"8444";50,114;8,635
"76";"8496";50,074;8,488
"77";"8624";50,223;8,609
"78";"8904";49,891;8,829
"79";"9028";50,186;8,736
"80";"9268";50,121;8,605
"81";"9469";50,135;8,751
"82";"9518";50,22;8,782
"83";"9741";50,207;8,739
"84";"9846";50,084;8,795
"85";"10088";49,87;8,664
"86";"10643";50,132;8,626
"87";"10995";50,118;8,648
"88";"11054";50,106;8,702
"89";"11082";50,187;8,467
"90";"11165";50,232;8,768
"91";"11245";49,857;8,646
"92";"11281";49,927;8,869
"93";"11799";50,118;8,649
"94";"11976";50,14;8,644
"95";"12003";49,879;8,666
"96";"12318";50,117;8,847
"97";"12645";49,863;8,622
