"";"sensor_id";"lat";"lon"
"1";"239";53,591;10,004
"2";"317";53,448;10,227
"3";"413";53,55;9,944
"4";"543";53,558;9,97
"5";"591";53,607;10,047
"6";"811";53,331;9,886
"7";"836";53,55;9,933
"8";"930";53,545;9,91
"9";"938";53,584;9,969
"10";"980";53,515;9,993
"11";"1004";53,481;10,174
"12";"1070";53,463;9,972
"13";"1088";53,556;9,991
"14";"1104";53,494;10,02
"15";"1134";53,55;10,048
"16";"1523";53,658;10,118
"17";"1573";53,565;9,965
"18";"1577";53,607;10,004
"19";"1637";53,52;10,048
"20";"1639";53,552;10,08
"21";"1682";53,596;10,059
"22";"1697";53,612;9,906
"23";"2406";53,544;9,998
"24";"2414";53,464;9,954
"25";"2448";53,556;9,946
"26";"2470";53,557;9,94
"27";"2522";53,331;9,86
"28";"2548";53,521;10,248
"29";"2554";53,558;10,062
"30";"2556";53,564;9,927
"31";"2558";53,488;10,006
"32";"2560";53,547;9,967
"33";"2568";53,685;10,033
"34";"2660";53,519;9,984
"35";"2876";53,548;9,942
"36";"3022";53,584;9,938
"37";"3274";53,673;10,064
"38";"3297";53,572;10,174
"39";"3411";53,586;10,014
"40";"3497";53,577;9,955
"41";"3503";53,49;10,175
"42";"3539";53,562;9,963
"43";"3553";53,557;10,007
"44";"3579";53,579;10,024
"45";"3587";53,593;9,967
"46";"3629";53,626;10,012
"47";"3673";53,556;9,936
"48";"3825";53,633;10,07
"49";"3881";53,481;10,237
"50";"3907";53,516;9,996
"51";"3997";53,556;9,914
"52";"3999";53,603;10,113
"53";"4029";53,442;10,004
"54";"4074";53,522;9,806
"55";"4216";53,571;10,083
"56";"4272";53,658;9,797
"57";"4294";53,633;10,101
"58";"4307";53,449;9,984
"59";"4309";53,576;9,981
"60";"4317";53,575;9,933
"61";"4377";53,685;9,993
"62";"4385";53,54;10,042
"63";"4387";53,584;9,818
"64";"4581";53,55;9,943
"65";"4664";53,558;9,904
"66";"4668";53,568;10,044
"67";"4672";53,552;9,943
"68";"4724";53,543;10,226
"69";"4732";53,668;10,007
"70";"4736";53,567;9,905
"71";"4748";53,582;9,962
"72";"4764";53,582;9,946
"73";"4766";53,576;9,745
"74";"4853";53,488;10,211
"75";"4921";53,623;10,106
"76";"4945";53,58;9,963
"77";"4992";53,524;10,166
"78";"5153";53,583;10,085
"79";"5279";53,588;10,01
"80";"5383";53,448;10,077
"81";"5391";53,624;9,786
"82";"5407";53,582;9,946
"83";"5410";53,493;9,992
"84";"5452";53,577;9,822
"85";"5491";53,541;10,224
"86";"5602";53,595;10,082
"87";"5612";53,581;9,956
"88";"5742";53,501;10,019
"89";"5791";53,481;10,006
"90";"5857";53,467;9,959
"91";"5963";53,562;9,907
"92";"5989";53,545;9,977
"93";"6057";53,494;9,928
"94";"6213";53,587;9,955
"95";"6253";53,485;10,018
"96";"6263";53,576;10,048
"97";"6308";53,518;9,986
"98";"6310";53,658;10,068
"99";"6360";53,479;10,003
"100";"6436";53,551;9,918
"101";"6511";53,437;9,979
"102";"6574";53,518;10,249
"103";"6669";53,495;9,994
"104";"6683";53,558;10,012
"105";"6729";53,379;10,022
"106";"6743";53,476;10,082
"107";"6830";53,517;9,985
"108";"7029";53,5;10,176
"109";"7140";53,562;9,948
"110";"7160";53,576;9,978
"111";"7205";53,48;10,003
"112";"7217";53,58;10,095
"113";"7308";53,33;9,875
"114";"7326";53,69;9,993
"115";"7354";53,637;10,095
"116";"7414";53,511;10,17
"117";"7563";53,586;10,039
"118";"7861";53,626;9,835
"119";"8100";53,47;9,832
"120";"8133";53,65;9,915
"121";"8137";53,631;9,858
"122";"8151";53,623;9,959
"123";"8321";53,565;9,976
"124";"8345";53,656;10,096
"125";"8409";53,671;10,08
"126";"8548";53,555;10,021
"127";"8610";53,649;10,098
"128";"8677";53,628;10,015
"129";"9104";53,547;9,981
"130";"9115";53,653;10,168
"131";"9180";53,488;10,227
"132";"9262";53,569;9,885
"133";"9270";53,459;9,94
"134";"9964";53,553;9,963
"135";"9966";53,55;9,998
"136";"9972";53,561;10,062
"137";"10069";53,72;10,013
"138";"10106";53,582;9,964
"139";"10164";53,627;10,032
"140";"10335";53,548;9,931
"141";"10407";53,453;10,229
"142";"10621";53,549;9,922
"143";"10872";53,601;10,01
"144";"11217";53,583;10,095
"145";"11220";53,542;10,132
"146";"11512";53,555;10,042
"147";"12269";53,63;9,952
"148";"12312";53,58;9,759
"149";"12324";53,582;10,011
"150";"12491";53,658;10,102
"151";"12544";53,58;9,961
"152";"12597";53,589;9,956
"153";"12737";53,584;10,054
"154";"12745";53,686;10,03
"155";"12818";53,473;9,893
"156";"12880";53,787;9,995
"157";"12888";53,582;9,941
"158";"12894";53,69;9,796
"159";"13571";53,485;10,216
"160";"13683";53,552;9,908
"161";"13698";53,641;9,956
"162";"13779";53,559;9,95
"163";"13803";53,645;9,952
"164";"13805";53,607;9,872
"165";"13841";53,564;9,942
"166";"13855";53,609;9,957
"167";"13881";53,524;10,17
"168";"13999";53,573;10,055
"169";"14050";53,566;10,043
"170";"14123";53,539;10,158
"171";"14139";53,515;9,988
"172";"14195";53,62;10,017
"173";"14342";53,595;9,96
"174";"14665";53,574;10,041
"175";"14736";53,59;10,063
