"";"sensor_id";"lat";"lon"
"1";"817";51,052;6,955
"2";"1062";50,933;6,961
"3";"1164";50,929;6,926
"4";"1168";50,928;6,943
"5";"1743";50,885;6,891
"6";"1837";50,796;6,771
"7";"2177";50,993;6,798
"8";"2434";51,022;6,764
"9";"2458";50,92;6,936
"10";"2502";50,918;6,922
"11";"2646";50,958;6,771
"12";"2776";50,901;7,035
"13";"2800";50,897;6,9
"14";"2802";51,155;6,938
"15";"2860";50,923;6,703
"16";"3058";50,992;6,808
"17";"3081";51,046;7,009
"18";"3155";50,891;7,082
"19";"3278";50,94;6,888
"20";"3403";50,93;6,924
"21";"3581";50,998;7,139
"22";"3585";50,931;6,956
"23";"3595";50,708;7,084
"24";"3601";50,95;6,92
"25";"3603";50,975;6,937
"26";"3613";50,936;6,855
"27";"3663";51,042;7,065
"28";"3677";50,934;6,958
"29";"3698";50,918;7,092
"30";"3797";51,001;6,851
"31";"3873";50,873;6,691
"32";"3973";50,994;7,124
"33";"4049";50,894;6,888
"34";"4100";50,812;7,17
"35";"4106";50,817;7,156
"36";"4108";51,039;7,011
"37";"4110";51,065;7,039
"38";"4112";51,042;7,055
"39";"4116";50,885;7,062
"40";"4120";51,044;7,075
"41";"4122";51,062;6,92
"42";"4126";51,039;7,061
"43";"4128";51,064;6,956
"44";"4130";51,058;6,925
"45";"4132";51,037;7,007
"46";"4138";51,033;6,995
"47";"4140";51,059;6,921
"48";"4142";51,052;6,957
"49";"4144";51,051;6,983
"50";"4148";51,032;7,081
"51";"4150";51,036;7,068
"52";"4154";51,041;6,997
"53";"4156";51,064;7,019
"54";"4160";51,082;7,021
"55";"4164";51,063;7,036
"56";"4166";51,103;7,15
"57";"4170";51,043;7,008
"58";"4202";51,039;7,006
"59";"4226";51,045;7,08
"60";"4290";50,907;7,151
"61";"4323";51,018;6,994
"62";"4373";51,099;6,814
"63";"4403";50,986;6,783
"64";"4494";50,834;6,901
"65";"4498";50,95;6,917
"66";"4762";50,739;7,123
"67";"4825";50,934;6,777
"68";"4833";51,064;7,029
"69";"4849";50,949;6,831
"70";"4881";51,069;7,016
"71";"4967";50,93;6,939
"72";"4975";51,032;7,011
"73";"5008";51,058;6,921
"74";"5042";50,927;6,857
"75";"5129";50,945;6,954
"76";"5169";50,991;6,708
"77";"5173";50,933;6,934
"78";"5175";50,933;6,934
"79";"5233";50,996;7,101
"80";"5245";50,727;7,079
"81";"5271";50,737;7,084
"82";"5273";50,957;7,011
"83";"5317";50,86;6,749
"84";"5333";50,955;7,116
"85";"5337";50,955;6,93
"86";"5357";51,015;7,171
"87";"5403";51,054;6,948
"88";"5465";50,728;7,107
"89";"5507";51,046;6,771
"90";"5551";51,021;6,753
"91";"5630";50,99;7,123
"92";"5644";50,957;7,011
"93";"5656";50,833;6,898
"94";"5696";50,966;7,211
"95";"5724";50,891;6,908
"96";"5774";51,12;6,771
"97";"5845";50,778;7,094
"98";"5892";51,169;6,987
"99";"5898";50,956;6,963
"100";"5959";50,955;7,002
"101";"5987";51;6,98
"102";"6019";51,122;6,839
"103";"6069";50,978;7,101
"104";"6245";50,958;7,012
"105";"6300";51,01;6,898
"106";"6324";50,948;6,956
"107";"6402";50,948;6,955
"108";"6406";51,022;6,818
"109";"6420";50,959;7,012
"110";"6543";51,026;6,753
"111";"6653";50,943;7,034
"112";"6659";50,908;6,916
"113";"6755";51,149;7,013
"114";"6975";50,972;7,098
"115";"7322";50,938;7,064
"116";"7340";50,944;6,932
"117";"7941";50,757;7,15
"118";"7951";51,019;7,073
"119";"8009";51,16;6,938
"120";"8056";50,819;7,161
"121";"8121";51,051;6,941
"122";"8153";51,062;6,991
"123";"8219";51,109;7,021
"124";"8230";50,908;6,975
"125";"8262";50,738;6,836
"126";"8323";50,801;6,772
"127";"8351";50,955;7,136
"128";"8514";51,024;7
"129";"8544";51,053;6,993
"130";"8877";50,81;7,118
"131";"9092";50,955;6,764
"132";"9117";50,993;7,127
"133";"9128";50,907;6,786
"134";"9136";50,72;7,097
"135";"9140";50,822;7,126
"136";"9146";50,968;6,842
"137";"9158";50,788;7,044
"138";"9210";50,722;7,099
"139";"9216";50,986;7,141
"140";"9354";51,03;6,981
"141";"9418";50,803;7,132
"142";"9516";50,924;6,959
"143";"9530";50,805;7,126
"144";"9712";50,925;6,87
"145";"9981";51,112;7,029
"146";"9983";50,933;6,78
"147";"10094";50,83;7,103
"148";"10128";50,72;7,044
"149";"10132";50,925;7,08
"150";"10140";50,983;7,038
"151";"10170";50,922;6,988
"152";"10181";50,739;7,091
"153";"10183";50,894;6,964
"154";"10265";50,933;7
"155";"10661";51,034;7,006
"156";"10691";50,95;6,989
"157";"10693";50,943;6,925
"158";"10695";50,956;6,928
"159";"10801";50,851;7,102
"160";"10876";50,965;6,999
"161";"10989";50,933;6,92
"162";"11012";50,925;6,959
"163";"11100";50,723;7,079
"164";"11199";51,093;6,833
"165";"11279";50,928;6,96
"166";"11287";50,996;7,045
"167";"11292";51,028;6,952
"168";"11408";50,9;6,966
"169";"11431";50,939;6,781
"170";"11642";50,93;6,918
"171";"11669";50,905;6,958
"172";"11683";50,867;6,745
"173";"11709";51,035;6,972
"174";"11711";51,034;6,984
"175";"11713";51,039;6,998
"176";"11719";51,05;6,952
"177";"11837";51,019;6,765
"178";"11988";50,965;7,095
"179";"12066";51,005;7,109
"180";"12161";50,932;6,976
"181";"12167";51,182;6,869
"182";"12282";51,168;6,933
"183";"12306";51,146;7,007
"184";"12316";50,866;6,744
"185";"12439";50,909;6,96
"186";"12445";50,984;7,022
"187";"12515";50,933;6,971
"188";"12812";50,932;6,934
"189";"12848";50,928;7,172
"190";"12865";50,883;7,09
"191";"13384";50,932;6,935
"192";"13404";51,192;7,025
"193";"13453";51,18;6,938
"194";"13455";50,94;6,941
"195";"13724";50,914;6,757
"196";"14112";50,972;7,009
"197";"14181";50,936;6,764
"198";"14235";50,719;7,073
"199";"14712";50,795;7,114
"200";"14732";50,961;6,83
"201";"14754";50,905;6,951
"202";"14878";51,026;7,036
"203";"14883";50,761;7,001
"204";"14935";50,938;6,977
"205";"14945";50,915;6,9
"206";"14980";50,929;6,953
"207";"15256";50,721;6,912
"208";"15635";50,818;6,971
"209";"15681";50,966;6,977
"210";"15764";50,745;7,086
"211";"15799";51,197;7,011
"212";"15948";50,858;6,754
"213";"15964";51,108;6,945
"214";"16071";51,085;6,954
"215";"16203";51,042;7,081
"216";"16373";50,797;6,916
"217";"16468";50,902;6,955
"218";"16896";50,916;6,704
"219";"17073";50,845;6,914
"220";"17197";51,01;6,813
"221";"17332";50,947;7,084
"222";"17357";50,743;7,093
"223";"17526";50,873;7,059
"224";"17596";50,942;6,945
"225";"17604";50,964;6,801
"226";"17620";51,008;6,803
"227";"17660";51,031;7,102
"228";"17945";50,937;6,856
"229";"17957";50,973;7,054
