"";"sensor_id";"lat";"lon"
"1";"277";52,54;13,386
"2";"283";52,517;13,425
"3";"319";52,505;13,48
"4";"327";52,484;13,437
"5";"347";52,52;13,476
"6";"719";52,48;13,442
"7";"781";52,569;13,401
"8";"828";52,559;13,188
"9";"1376";52,502;13,488
"10";"1412";52,525;13,408
"11";"1444";52,496;13,338
"12";"1465";52,425;13,538
"13";"1673";52,523;13,444
"14";"1847";52,449;13,357
"15";"2015";52,505;13,418
"16";"2053";52,543;13,44
"17";"2055";52,56;13,374
"18";"2057";52,494;13,429
"19";"2067";52,502;13,354
"20";"2073";52,555;13,415
"21";"2079";52,522;13,345
"22";"2105";52,548;13,408
"23";"2109";52,532;13,399
"24";"2111";52,538;13,4
"25";"2115";52,556;13,394
"26";"2117";52,51;13,452
"27";"2119";52,54;13,42
"28";"2125";52,511;13,424
"29";"2129";52,544;13,375
"30";"2285";52,512;13,449
"31";"2287";52,46;13,437
"32";"2412";52,534;13,422
"33";"2518";52,555;13,34
"34";"2520";52,5;13,444
"35";"2528";52,5;13,334
"36";"2668";52,455;13,323
"37";"2806";52,529;13,379
"38";"2810";52,439;13,505
"39";"2848";52,447;13,434
"40";"2874";52,6;13,327
"41";"3036";52,551;13,408
"42";"3099";52,745;13,474
"43";"3103";52,438;13,228
"44";"3123";52,511;13,393
"45";"3223";52,511;13,271
"46";"3267";52,451;13,326
"47";"3287";52,437;13,502
"48";"3355";52,486;13,375
"49";"3491";52,479;13,422
"50";"3571";52,532;13,541
"51";"3755";52,526;13,361
"52";"3763";52,493;13,411
"53";"3827";52,491;13,434
"54";"3937";52,498;13,469
"55";"3943";52,547;13,427
"56";"4076";52,545;13,418
"57";"4337";52,533;13,435
"58";"4440";52,517;13,443
"59";"4756";52,578;13,425
"60";"4806";52,483;13,432
"61";"4841";52,526;13,326
"62";"4915";52,427;13,249
"63";"4961";52,467;13,342
"64";"5018";52,526;13,308
"65";"5026";52,481;13,353
"66";"5040";52,568;13,365
"67";"5149";52,467;13,436
"68";"5231";52,557;13,495
"69";"5247";52,42;13,58
"70";"5251";52,507;13,32
"71";"5313";52,422;13,532
"72";"5463";52,486;13,386
"73";"5529";52,489;13,359
"74";"5666";52,501;13,408
"75";"5672";52,474;13,325
"76";"5678";52,559;13,565
"77";"5706";52,467;13,305
"78";"5710";52,524;13,422
"79";"5716";52,512;13,473
"80";"5732";52,523;13,459
"81";"6119";52,497;13,298
"82";"6179";52,509;13,256
"83";"6209";52,551;13,147
"84";"6296";52,55;13,463
"85";"6314";52,512;13,327
"86";"6370";52,569;13,312
"87";"6438";52,539;13,29
"88";"6537";52,509;13,454
"89";"6691";52,57;13,574
"90";"6723";52,53;13,304
"91";"6727";52,504;13,429
"92";"6733";52,474;13,446
"93";"6817";52,51;13,582
"94";"6825";52,476;13,316
"95";"6846";52,482;13,422
"96";"6848";52,6;13,433
"97";"6856";52,502;13,454
"98";"6928";52,617;13,237
"99";"7005";52,517;13,48
"100";"7051";52,444;13,556
"101";"7132";52,503;13,329
"102";"7201";52,506;13,303
"103";"7203";52,46;13,321
"104";"7207";52,479;13,281
"105";"7263";52,481;13,349
"106";"7289";52,678;13,252
"107";"7385";52,489;13,451
"108";"7483";52,545;13,414
"109";"7787";52,469;13,435
"110";"7911";52,534;13,437
"111";"7923";52,51;13,403
"112";"8011";52,57;13,567
"113";"8090";52,561;13,409
"114";"8092";52,42;13,334
"115";"8129";52,532;13,408
"116";"8429";52,557;13,411
"117";"8452";52,471;13,447
"118";"8462";52,506;13,463
"119";"8464";52,458;13,429
"120";"8468";52,466;13,321
"121";"8562";52,523;13,401
"122";"8604";52,517;13,468
"123";"8654";52,514;13,463
"124";"8675";52,485;13,424
"125";"8915";52,485;13,361
"126";"8931";52,574;13,338
"127";"8982";52,555;13,383
"128";"9100";52,518;13,486
"129";"9220";52,481;13,428
"130";"9232";52,519;13,464
"131";"9304";52,422;13,485
"132";"9310";52,464;13,48
"133";"9392";52,508;13,422
"134";"9405";52,506;13,31
"135";"9409";52,577;13,569
"136";"9512";52,354;13,405
"137";"9767";52,519;13,494
"138";"9771";52,588;13,369
"139";"9807";52,551;13,463
"140";"9809";52,513;13,193
"141";"10156";52,671;13,622
"142";"10162";52,556;13,384
"143";"10168";52,528;13,447
"144";"10345";52,513;13,42
"145";"10385";52,482;13,359
"146";"10393";52,473;13,428
