"";"sensor_id";"lat";"lon"
"1";"817";51,052;6,955
"2";"1062";50,933;6,961
"3";"1164";50,929;6,926
"4";"1168";50,928;6,943
"5";"1194";51,17;7,084
"6";"1743";50,885;6,891
"7";"1837";50,796;6,771
"8";"2177";50,993;6,798
"9";"2434";51,022;6,764
"10";"2458";50,92;6,936
"11";"2502";50,918;6,922
"12";"2646";50,958;6,771
"13";"2776";50,901;7,035
"14";"2800";50,897;6,9
"15";"2802";51,155;6,938
"16";"2844";50,825;7,123
"17";"2860";50,923;6,703
"18";"3058";50,992;6,808
"19";"3081";51,046;7,009
"20";"3155";50,891;7,082
"21";"3278";50,94;6,888
"22";"3387";50,836;6,88
"23";"3403";50,93;6,924
"24";"3581";50,998;7,139
"25";"3585";50,931;6,956
"26";"3595";50,708;7,084
"27";"3601";50,95;6,92
"28";"3603";50,975;6,937
"29";"3613";50,936;6,855
"30";"3663";51,042;7,065
"31";"3677";50,934;6,958
"32";"3685";50,965;6,937
"33";"3687";50,986;7,067
"34";"3698";50,918;7,092
"35";"3797";51,001;6,851
"36";"3873";50,873;6,691
"37";"3973";50,994;7,124
"38";"4007";50,797;7,131
"39";"4049";50,894;6,888
"40";"4100";50,812;7,17
"41";"4106";50,817;7,156
"42";"4108";51,039;7,011
"43";"4110";51,065;7,039
"44";"4112";51,042;7,055
"45";"4114";51,045;7,058
"46";"4116";50,885;7,062
"47";"4120";51,044;7,075
"48";"4122";51,062;6,92
"49";"4126";51,039;7,061
"50";"4128";51,064;6,956
"51";"4130";51,058;6,925
"52";"4132";51,037;7,007
"53";"4134";51,093;7,057
"54";"4140";51,059;6,921
"55";"4142";51,052;6,957
"56";"4144";51,051;6,983
"57";"4148";51,032;7,081
"58";"4150";51,036;7,068
"59";"4154";51,041;6,997
"60";"4156";51,064;7,019
"61";"4160";51,082;7,021
"62";"4164";51,063;7,036
"63";"4166";51,103;7,15
"64";"4168";51,025;6,999
"65";"4170";51,043;7,008
"66";"4202";51,039;7,006
"67";"4226";51,045;7,08
"68";"4290";50,907;7,151
"69";"4323";51,018;6,994
"70";"4373";51,099;6,814
"71";"4403";50,986;6,783
"72";"4494";50,834;6,901
"73";"4498";50,95;6,917
"74";"4682";51,111;6,961
"75";"4762";50,739;7,123
"76";"4825";50,934;6,777
"77";"4833";51,064;7,029
"78";"4849";50,949;6,831
"79";"4881";51,069;7,016
"80";"4967";50,93;6,939
"81";"4969";50,984;6,995
"82";"4975";51,032;7,011
"83";"5008";51,058;6,921
"84";"5042";50,927;6,857
"85";"5129";50,945;6,954
"86";"5155";50,922;6,953
"87";"5169";50,991;6,708
"88";"5173";50,933;6,934
"89";"5175";50,933;6,934
"90";"5233";50,996;7,101
"91";"5245";50,727;7,079
"92";"5271";50,737;7,084
"93";"5273";50,957;7,011
"94";"5317";50,86;6,749
"95";"5333";50,955;7,116
"96";"5337";50,955;6,93
"97";"5357";51,015;7,171
"98";"5403";51,054;6,948
"99";"5465";50,728;7,107
"100";"5507";51,046;6,771
"101";"5630";50,99;7,123
"102";"5644";50,957;7,011
"103";"5656";50,833;6,898
"104";"5696";50,966;7,211
"105";"5724";50,891;6,908
"106";"5774";51,12;6,771
"107";"5803";50,966;7,002
"108";"5845";50,778;7,094
"109";"5892";51,169;6,987
"110";"5898";50,956;6,963
"111";"5959";50,955;7,002
"112";"5987";51;6,98
"113";"6019";51,122;6,839
"114";"6069";50,978;7,101
"115";"6245";50,958;7,012
"116";"6300";51,01;6,898
"117";"6316";50,891;7,181
"118";"6324";50,948;6,956
"119";"6402";50,948;6,955
"120";"6406";51,022;6,818
"121";"6420";50,959;7,012
"122";"6543";51,026;6,753
"123";"6653";50,943;7,034
"124";"6659";50,908;6,916
"125";"6755";51,149;7,013
"126";"6975";50,972;7,098
"127";"7287";50,732;7,069
"128";"7322";50,938;7,064
"129";"7340";50,937;6,933
"130";"7941";50,757;7,15
"131";"7951";51,019;7,073
"132";"8009";51,16;6,938
"133";"8121";51,051;6,941
"134";"8139";50,972;7,071
"135";"8153";51,062;6,991
"136";"8219";51,109;7,021
"137";"8230";50,908;6,975
"138";"8262";50,738;6,836
"139";"8323";50,801;6,772
"140";"8351";50,955;7,136
"141";"8470";50,897;6,967
"142";"8514";51,024;7
"143";"8520";51,036;7,054
"144";"8544";51,053;6,993
"145";"8877";50,81;7,118
"146";"9092";50,955;6,764
"147";"9117";50,993;7,127
"148";"9128";50,907;6,786
"149";"9136";50,72;7,097
"150";"9140";50,822;7,126
"151";"9146";50,968;6,842
"152";"9158";50,788;7,044
"153";"9210";50,722;7,099
"154";"9216";50,986;7,141
"155";"9354";51,03;6,981
"156";"9418";50,803;7,132
"157";"9516";50,924;6,959
"158";"9530";50,805;7,126
"159";"9712";50,925;6,87
"160";"9981";51,112;7,029
"161";"9983";50,933;6,78
"162";"10094";50,83;7,103
"163";"10128";50,72;7,044
"164";"10132";50,925;7,08
"165";"10140";50,983;7,038
"166";"10170";50,922;6,988
"167";"10181";50,739;7,091
"168";"10183";50,894;6,964
"169";"10661";51,034;7,006
"170";"10691";50,95;6,989
"171";"10693";50,943;6,925
"172";"10695";50,956;6,928
"173";"10801";50,851;7,102
"174";"10876";50,965;6,999
"175";"10932";50,964;6,912
"176";"10989";50,933;6,92
"177";"11012";50,925;6,959
"178";"11100";50,723;7,079
"179";"11199";51,093;6,833
"180";"11279";50,928;6,96
"181";"11287";50,996;7,045
"182";"11292";51,028;6,952
"183";"11408";50,9;6,966
"184";"11431";50,939;6,781
"185";"11642";50,93;6,918
"186";"11669";50,905;6,958
"187";"11683";50,867;6,745
"188";"11707";51,041;6,98
"189";"11711";51,034;6,984
"190";"11713";51,039;6,998
"191";"11719";51,05;6,952
"192";"11837";51,019;6,765
"193";"11988";50,965;7,095
"194";"12066";51,005;7,109
"195";"12090";50,916;6,912
"196";"12161";50,932;6,976
"197";"12167";51,182;6,869
"198";"12282";51,168;6,933
"199";"12306";51,146;7,007
"200";"12316";50,866;6,744
"201";"12445";50,984;7,022
"202";"12515";50,933;6,971
"203";"12573";50,931;6,846
"204";"12812";50,932;6,934
"205";"12848";50,928;7,172
"206";"12865";50,883;7,09
