"";"X";"timestamp";"P2"
"134";15;"2018-05-15";8,74327285351474
"135";16;"2018-05-16";11,2268614996104
"136";17;"2018-05-17";11,064980537685
"137";18;"2018-05-18";13,733903566284
"138";19;"2018-05-19";12,9061527069073
"139";20;"2018-05-20";12,0283194572529
"140";21;"2018-05-21";5,99788316768858
"141";22;"2018-05-22";5,7470379342856
"142";23;"2018-05-23";8,62034737874267
"143";24;"2018-05-24";7,14661109706102
"144";25;"2018-05-25";10,3149215276849
"145";26;"2018-05-26";8,69812857189876
"146";27;"2018-05-27";10,4063408884001
"147";28;"2018-05-28";10,6029287569702
"148";29;"2018-05-29";11,1071312554999
"149";30;"2018-05-30";9,63649220749797
"150";31;"2018-05-31";9,91098770307412
"151";1;"2018-06-01";12,2508548433027
"152";2;"2018-06-02";20,633881048909
"153";3;"2018-06-03";19,5804197032043
"154";4;"2018-06-04";14,7609599608424
"155";5;"2018-06-05";14,5549955860122
"156";6;"2018-06-06";13,5592768607877
"157";7;"2018-06-07";9,50940780804794
"158";8;"2018-06-08";16,1569423234092
"159";9;"2018-06-09";20,2678086233697
"160";10;"2018-06-10";16,8323056897972
"161";11;"2018-06-11";14,8174436513561
"162";12;"2018-06-12";9,59641849101299
"163";13;"2018-06-13";8,17491006241363
"164";14;"2018-06-14";8,48153149661432
"165";15;"2018-06-15";10,7213046675924
"166";16;"2018-06-16";9,09566758751528
"167";17;"2018-06-17";12,8161850773967
"168";18;"2018-06-18";7,60648363884151
"169";19;"2018-06-19";9,51348491235941
"170";20;"2018-06-20";9,59423918558068
"171";21;"2018-06-21";11,242862658811
"172";22;"2018-06-22";5,65117475012006
"173";23;"2018-06-23";6,62226188576432
"174";24;"2018-06-24";7,4904199562955
"175";25;"2018-06-25";8,44897471025273
"176";26;"2018-06-26";9,90093239348804
"177";27;"2018-06-27";9,94254230145814
"178";28;"2018-06-28";5,98062923904689
"179";29;"2018-06-29";8,86550625367817
"180";30;"2018-06-30";7,79539842881588
"181";1;"2018-07-01";3,80470253561702
"182";2;"2018-07-02";3,69690622410583
"183";3;"2018-07-03";5,06440257532959
"184";4;"2018-07-04";6,68642947136029
"185";5;"2018-07-06";12,2103935936769
"186";6;"2018-07-07";8,59974317963417
"187";7;"2018-07-08";6,142122047838
"188";8;"2018-07-09";6,03963028168984
"189";9;"2018-07-10";5,44907263363389
"190";10;"2018-07-11";9,80918163178199
"191";11;"2018-07-12";11,1234589858325
"192";12;"2018-07-13";9,82701347226721
"193";13;"2018-07-14";7,45435418665576
"194";14;"2018-07-15";7,09937150092757
"195";15;"2018-07-16";6,86676249417819
"196";16;"2018-07-17";6,77073722952434
"197";17;"2018-07-18";6,96346695198236
"198";18;"2018-07-19";5,81922672025604
"199";19;"2018-07-20";6,8130477488018
"200";20;"2018-07-21";7,55379354136751
"201";21;"2018-07-22";11,1762769044787
"202";22;"2018-07-23";12,0887698074191
"203";23;"2018-07-24";10,0482362912743
"204";24;"2018-07-25";9,62958346560873
"205";25;"2018-07-26";9,17015036957215
"206";26;"2018-07-27";9,0216176744778
"207";27;"2018-07-28";10,6295549832324
"208";28;"2018-07-29";8,37480684775734
"209";29;"2018-07-30";6,84634275493218
"210";30;"2018-07-31";7,44210047635282
"211";1;"2018-08-01";7,34049548384826
"212";2;"2018-08-02";6,19193183773526
"213";3;"2018-08-03";7,80643878347362
"214";4;"2018-08-04";8,18515946925726
"215";5;"2018-08-05";7,00227689791282
"216";6;"2018-08-06";5,56212943654347
"217";7;"2018-08-07";6,091146211265
"218";8;"2018-08-08";7,41842171103786
"219";9;"2018-08-09";7,68040042731987
"220";10;"2018-08-10";5,54345022396772
"221";11;"2018-08-11";3,86012814808095
"222";12;"2018-08-12";3,53284171693536
"223";13;"2018-08-13";4,69646874390776
"224";14;"2018-08-14";8,091356015654
"225";15;"2018-08-15";7,79176424588184
"226";16;"2018-08-16";9,34055254992426
"227";17;"2018-08-17";10,0487962452114
"228";18;"2018-08-18";11,0540747417665
"229";19;"2018-08-19";10,2490210662562
"230";20;"2018-08-20";10,7288131383587
"231";21;"2018-08-21";8,82116465069043
"232";22;"2018-08-22";8,30007553094863
"233";23;"2018-08-23";13,5807979392842
"234";24;"2018-08-24";11,0959457919621
"235";25;"2018-08-25";6,75988927382492
"236";26;"2018-08-26";5,34451835010153
"237";27;"2018-08-27";4,44685205274529
"238";28;"2018-08-28";7,74729642418522
"239";29;"2018-08-29";9,85821802104612
"240";30;"2018-08-30";15,0331781548951
"241";31;"2018-08-31";8,13099377472558
"242";1;"2018-09-01";9,16913305989852
"243";2;"2018-09-02";8,95211529137541
"244";3;"2018-09-03";9,55099338813187
"245";4;"2018-09-04";16,1070503457728
