"";"avg_date";"avg_p1"
"134";2018-10-03 07:48:55;16,5147058823529
"135";2018-10-03 08:13:10;16,7632352941176
"136";2018-10-03 08:37:57;17,0088235294118
"137";2018-10-03 09:02:04;15,7441176470588
"138";2018-10-03 09:26:32;15,8323529411765
"139";2018-10-03 09:52:53;13,8397058823529
"140";2018-10-03 10:18:57;13,1838235294118
"141";2018-10-03 10:44:56;13,7191176470588
"142";2018-10-03 11:09:05;13,2558823529412
"143";2018-10-03 11:34:09;11,8397058823529
"144";2018-10-03 11:58:23;10,9676470588235
"145";2018-10-03 12:22:57;13,0338235294118
"146";2018-10-03 12:47:57;12,3455882352941
"147";2018-10-03 13:12:24;12,4176470588235
"148";2018-10-03 13:37:11;13,2308823529412
"149";2018-10-03 14:01:47;13,0382352941176
"150";2018-10-03 14:28:12;14,3735294117647
"151";2018-10-03 14:52:44;14,9632352941176
"152";2018-10-03 15:17:40;16,4426470588235
"153";2018-10-03 15:42:22;16,8911764705882
"154";2018-10-03 16:07:46;17,8117647058824
"155";2018-10-03 16:33:02;18,0058823529412
"156";2018-10-03 16:57:37;19,2632352941176
"157";2018-10-03 17:22:30;17,4617647058824
"158";2018-10-03 17:48:08;22,2220588235294
"159";2018-10-03 18:14:51;22,5602941176471
"160";2018-10-03 18:41:47;20,4117647058824
"161";2018-10-03 19:06:35;20,2073529411765
"162";2018-10-03 19:31:30;12,2102941176471
"163";2018-10-03 19:56:52;9,73529411764706
"164";2018-10-03 20:21:48;9,3
"165";2018-10-03 20:47:30;8,93529411764706
"166";2018-10-03 21:13:16;9,10588235294118
"167";2018-10-03 21:40:18;8,61323529411765
"168";2018-10-03 22:05:34;9,99117647058823
"169";2018-10-03 22:35:10;12,3691176470588
"170";2018-10-03 23:01:19;13,7161764705882
"171";2018-10-03 23:26:49;11,4838235294118
"172";2018-10-03 23:51:54;10,2235294117647
"173";2018-10-04 00:16:25;9,31176470588235
"174";2018-10-04 00:40:33;8,35588235294118
"175";2018-10-04 01:04:58;8,6
"176";2018-10-04 01:31:55;8,48382352941177
"177";2018-10-04 01:56:05;8,49705882352941
"178";2018-10-04 02:20:12;8,75735294117647
