"";"X";"timestamp";"P2"
"153";3;"2018-06-03";14,9800466178991
"154";4;"2018-06-04";20,0167256563024
"155";5;"2018-06-05";21,1749530762176
"156";6;"2018-06-06";29,1574222242965
"157";7;"2018-06-07";9,85577270269527
"158";8;"2018-06-08";30,7656606012658
"159";9;"2018-06-09";62,2557757402892
"160";10;"2018-06-10";31,039698823314
"161";11;"2018-06-11";24,6385097758919
"162";12;"2018-06-12";10,4318830502782
"163";13;"2018-06-13";11,4755159262024
"164";14;"2018-06-14";10,2926325684366
"165";15;"2018-06-15";15,376855656491
"166";16;"2018-06-16";10,0910649008946
"167";17;"2018-06-17";12,4875587824182
"168";18;"2018-06-18";8,26426197657913
"169";19;"2018-06-19";9,74743216977564
"170";20;"2018-06-20";10,2879968981903
"171";21;"2018-06-21";11,0082288482258
"172";22;"2018-06-22";8,04385236714288
"173";23;"2018-06-23";9,14287086465001
"174";24;"2018-06-24";12,3645815501249
"175";25;"2018-06-25";12,9241324824751
"176";26;"2018-06-26";14,4869036542552
"177";27;"2018-06-27";18,5482389937107
"178";28;"2018-06-28";7,80084286480594
"179";29;"2018-06-29";4,97548378261369
"180";30;"2018-06-30";10,1271281854179
"181";1;"2018-07-01";6,74802363227305
"182";2;"2018-07-02";6,77593023878838
"183";3;"2018-07-03";7,23948917571536
"184";4;"2018-07-04";8,07103570020431
"185";5;"2018-07-06";26,9691380200649
"186";6;"2018-07-07";10,6593391872611
"187";7;"2018-07-08";7,88768706159167
"188";8;"2018-07-09";9,60867529208135
"189";9;"2018-07-10";7,57887659170657
"190";10;"2018-07-11";12,5649979942273
"191";11;"2018-07-12";22,0325251951739
"192";12;"2018-07-13";9,04116281335814
"193";13;"2018-07-14";7,1359203118233
"194";14;"2018-07-15";5,52630735711036
"195";15;"2018-07-16";2,38243181758062
"196";16;"2018-07-17";4,48793715775293
"197";17;"2018-07-18";6,13525974606581
"198";18;"2018-07-19";5,23889143111507
"199";19;"2018-07-20";11,0030724622213
"200";20;"2018-07-21";11,7430130664639
"201";21;"2018-07-22";11,463409925497
"202";22;"2018-07-23";8,63777972311969
"203";23;"2018-07-24";9,41916501102251
"204";24;"2018-07-25";12,8995344129555
"205";25;"2018-07-26";12,7256543737048
"206";26;"2018-07-27";11,3766679367667
"207";27;"2018-07-28";14,5047391969965
"208";28;"2018-07-29";5,08259288809908
"209";29;"2018-07-30";4,05382964796184
"210";30;"2018-07-31";4,41943963929192
"211";1;"2018-08-01";3,01547293816722
"212";2;"2018-08-02";4,8762140725477
"213";3;"2018-08-03";5,89112541104936
"214";4;"2018-08-04";5,87232235717182
"215";5;"2018-08-05";5,26109204117679
"216";6;"2018-08-06";2,52642915374391
"217";7;"2018-08-07";3,857340476359
"218";8;"2018-08-08";7,72203123890033
"219";9;"2018-08-09";4,92431059190596
"220";10;"2018-08-10";3,16216944975491
"221";11;"2018-08-11";1,80762812337207
"222";12;"2018-08-12";2,50579716622715
"223";13;"2018-08-13";4,18999601048155
"224";14;"2018-08-14";9,89904929953065
"225";15;"2018-08-15";7,93409064314326
"226";16;"2018-08-16";8,80902308322751
"227";17;"2018-08-17";11,9594557720071
"228";18;"2018-08-18";17,3082495942225
"229";19;"2018-08-19";11,8885151986798
"230";20;"2018-08-20";11,6401241359343
"231";21;"2018-08-21";10,4625834223476
"232";22;"2018-08-22";7,13863884096075
"233";23;"2018-08-23";23,5129405070134
"234";24;"2018-08-24";8,99082893067044
"235";25;"2018-08-25";3,55096429562897
"236";26;"2018-08-26";6,37557762431685
"237";27;"2018-08-27";5,92372376499143
"238";28;"2018-08-28";13,8081877355562
"239";29;"2018-08-29";12,8612918630558
"240";30;"2018-08-30";24,297724396596
"241";31;"2018-08-31";8,47348929019902
"242";1;"2018-09-01";9,05496441974085
"243";2;"2018-09-02";10,0979731440064
"244";3;"2018-09-03";8,86438360193427
"245";4;"2018-09-04";25,4270470399326
"246";5;"2018-09-05";27,4192396140081
"247";6;"2018-09-06";31,3567164825844
"248";7;"2018-09-07";23,1245868945869
"249";8;"2018-09-08";8,81904908870217
"250";9;"2018-09-09";8,9617547164897
"251";10;"2018-09-10";10,592827937464
"252";11;"2018-09-11";11,1822373442661
"253";12;"2018-09-12";10,4013997203391
"254";13;"2018-09-13";18,4703022166664
"255";14;"2018-09-14";22,8971843445468
"256";15;"2018-09-15";9,70863664945577
"257";16;"2018-09-16";9,16101234371408
"258";17;"2018-09-17";8,56076658303622
"259";18;"2018-09-18";8,20854739484146
"260";19;"2018-09-19";9,04044101014462
"261";20;"2018-09-20";10,134271933414
"262";21;"2018-09-21";9,02360716143193
"263";22;"2018-09-22";7,54640814053128
"264";23;"2018-09-23";9,49371999618311
"265";24;"2018-09-24";11,4889030755141
"266";25;"2018-09-25";8,81516948159103
"267";26;"2018-09-26";7,91060174634242
"268";27;"2018-09-27";8,71230252973049
"269";28;"2018-09-28";14,2311538000069
"270";29;"2018-09-29";8,77342210878215
"271";30;"2018-09-30";8,71064405730304
"272";1;"2018-10-01";9,64372753289359
"273";2;"2018-10-02";8,21472674479806
"274";3;"2018-10-03";16,7366823624142
"275";4;"2018-10-04";11,3082287267188
"276";5;"2018-10-05";11,925012996626
"277";6;"2018-10-06";11,2886156615815
"278";7;"2018-10-07";22,8452256048441
"279";8;"2018-10-08";8,89714239690722
"280";9;"2018-10-09";14,6490791583166
"281";10;"2018-10-10";22,7267340471382
"282";11;"2018-10-11";16,9127938618498
"283";12;"2018-10-12";13,9366183668321
"284";13;"2018-10-13";9,07909675079902
"285";14;"2018-10-14";11,0811171056531
"286";15;"2018-10-15";11,8445060722316
"287";16;"2018-10-16";13,8461449362945
"288";17;"2018-10-17";15,5762860681419
"289";18;"2018-10-18";36,2091086981864
"290";19;"2018-10-19";20,6859764620558
"291";20;"2018-10-20";23,0866196889463
"292";21;"2018-10-21";17,5489003733378
"293";22;"2018-10-22";16,5830089525145
"294";23;"2018-10-23";13,1201828294233
"295";24;"2018-10-24";19,0973234491817
"296";25;"2018-10-25";21,3124251851489
"297";26;"2018-10-26";27,5596174193815
"298";27;"2018-10-27";18,7659975290864
"299";28;"2018-10-28";21,0550555999467
"300";29;"2018-10-29";12,263678200316
"301";30;"2018-10-30";11,7786322170461
"302";31;"2018-10-31";9,67731531784045
"303";1;"2018-11-01";8,72810368736738
"304";2;"2018-11-02";13,2516484755696
"305";3;"2018-11-03";14,3325247626485
"306";4;"2018-11-04";18,0898620119126
"307";5;"2018-11-05";19,7425620652138
"308";6;"2018-11-06";22,3840495929432
"309";7;"2018-11-07";12,6838831472603
"310";8;"2018-11-08";7,75522419934834
"311";9;"2018-11-09";13,5088101384651
"312";10;"2018-11-10";13,4434600348982
"313";11;"2018-11-11";8,54831178257934
"314";12;"2018-11-12";8,04344611518182
"315";13;"2018-11-13";13,7025379122404
"316";14;"2018-11-14";10,2584967069292
"317";15;"2018-11-15";17,7190380511943
"318";16;"2018-11-16";24,1536461862621
"319";17;"2018-11-17";18,6001771016487
"320";18;"2018-11-18";16,1433684608597
"321";19;"2018-11-19";12,7588419894671
"322";20;"2018-11-20";8,61736116683275
"323";21;"2018-11-21";12,4418441138927
