"";"avg_date";"avg_p1"
"141";2018-10-01 20:43:58;19,575
"142";2018-10-01 20:52:57;19,5166666666667
"143";2018-10-01 21:02:55;20,4375
"144";2018-10-01 21:12:02;17,3833333333333
"145";2018-10-01 21:20:24;20,6833333333333
"146";2018-10-01 21:29:14;15,8125
"147";2018-10-01 21:38:18;20,725
"148";2018-10-01 21:46:49;16,6375
"149";2018-10-01 21:55:11;18,8625
"150";2018-10-01 22:04:36;19,15
"151";2018-10-01 22:13:05;15,1666666666667
"152";2018-10-01 22:21:39;17,9333333333333
"153";2018-10-01 22:30:09;14,3166666666667
"154";2018-10-01 22:38:42;14,2208333333333
"155";2018-10-01 22:47:11;15,8
"156";2018-10-01 22:55:44;13,9958333333333
"157";2018-10-01 23:04:18;17,4833333333333
"158";2018-10-01 23:12:47;14,2375
"159";2018-10-01 23:21:16;18,8791666666667
"160";2018-10-01 23:29:48;14,7333333333333
"161";2018-10-01 23:38:22;15,4291666666667
"162";2018-10-01 23:46:53;18,55
"163";2018-10-01 23:55:24;17,6541666666667
