city;id;type;otype;lat;lon;name;amenity;amenity_specification;amenity2
Berlin;4601235023;node;1;52,4935052;13,609615;Ledebourstraﬂe;bus_stop;;Bus Stop
Berlin;3894817790;node;1;52,4936824;13,6095092;Ledebourstraﬂe;tram_stop;stop_position;Tram Stop
Berlin;495086289;node;1;52,510896;13,6094049;Neuenhagener Straﬂe;bus_stop;;Bus Stop
Berlin;4601235025;node;1;52,5162547;13,6091771;Hirtschulzstraﬂe;bus_stop;;Bus Stop
Berlin;349050439;node;1;52,4490623;13,6090983;Wassersportzentrum;tram_stop;stop_position;Tram Stop
Berlin;4599899881;node;1;52,5162977;13,6089618;Hirtschulzstraﬂe;bus_stop;;Bus Stop
Berlin;304296351;node;1;52,5092697;13,6089406;Neuenhagener Straﬂe;bus_stop;;Bus Stop
Berlin;1171074697;node;1;52,5008445;13,6088973;Hultschiner Damm;bus_stop;;Bus Stop
Berlin;2770436588;node;1;52,4532292;13,608622;Westendsiedlung;bus_stop;;Bus Stop
Berlin;1844135181;node;1;52,4492553;13,6085751;Wassersportzentrum;tram_stop;stop_position;Tram Stop
Berlin;1839604497;node;1;52,533407;13,6084404;Nossener Straﬂe;tram_stop;stop_position;Tram Stop
Berlin;349047810;node;1;52,4531074;13,6082848;Westendsiedlung;tram_stop;stop_position;Tram Stop
Berlin;1844135182;node;1;52,4531296;13,6082705;Westendsiedlung;tram_stop;stop_position;Tram Stop
Berlin;3894817785;node;1;52,4914103;13,6078866;Eichenhofweg;tram_stop;stop_position;Tram Stop
Berlin;4599899882;node;1;52,5177395;13,6078666;Wernersee;bus_stop;;Bus Stop
Berlin;4601235021;node;1;52,4908185;13,6076424;Eichenhofweg;bus_stop;;Bus Stop
Berlin;3890748456;node;1;52,4530853;13,607587;Westendsiedlung;bus_stop;;Bus Stop
Berlin;247149554;node;1;52,4910038;13,6075748;Eichenhofweg;tram_stop;stop_position;Tram Stop
Berlin;483556360;node;1;52,5338089;13,6075718;Nossener Straﬂe;bus_stop;;Bus Stop
Berlin;986042602;node;1;52,5389637;13,6074025;Janusz-Korczak-Straﬂe;bus_stop;;Bus Stop
Berlin;4108069547;node;1;52,518723;13,6072728;Wernersee;bus_stop;;Bus Stop
Berlin;2293695714;node;1;52,4905058;13,6072711;Eichenhofweg;bus_stop;;Bus Stop
Berlin;986042614;node;1;52,5387933;13,6067533;Janusz-Korczak-Straﬂe;bus_stop;;Bus Stop
Berlin;4788379937;node;1;52,5366883;13,606672;U Hellersdorf;station;station;Subway Station
Berlin;4601235022;node;1;52,518254;13,6065261;Wernersee;bus_stop;;Bus Stop
Berlin;4108069570;node;1;52,5272957;13,6065084;Grottkauer Straﬂe;bus_stop;;Bus Stop
Berlin;247150231;node;1;52,4893741;13,6064139;Bruchsaler Straﬂe;tram_stop;stop_position;Tram Stop
Berlin;4108132377;node;1;52,5138827;13,6063381;Briesener Weg;bus_stop;;Bus Stop
Berlin;4108069561;node;1;52,5240565;13,6062804;Tolkmittstraﬂe;bus_stop;;Bus Stop
Berlin;495207046;node;1;52,5095771;13,6061901;Gielsdorfer Straﬂe;bus_stop;;Bus Stop
Berlin;4108069554;node;1;52,5214314;13,6061382;Slabystraﬂe;bus_stop;;Bus Stop
Berlin;3894817779;node;1;52,4889536;13,6061003;Bruchsaler Straﬂe;tram_stop;stop_position;Tram Stop
Berlin;304296307;node;1;52,5096821;13,6059309;Gielsdorfer Straﬂe;bus_stop;;Bus Stop
Berlin;2293695750;node;1;52,4884775;13,6057875;Bruchsaler Straﬂe;bus_stop;;Bus Stop
Berlin;4601235014;node;1;52,4882497;13,6057665;Bruchsaler Straﬂe;bus_stop;;Bus Stop
Berlin;5119400523;node;1;52,5359243;13,6056996;U Hellersdorf;bus_stop;;Bus Stop
Berlin;5119399169;node;1;52,5355981;13,6053031;U Hellersdorf;bus_stop;;Bus Stop
Berlin;1839604479;node;1;52,5360581;13,6052613;U Hellersdorf;tram_stop;stop_position;Tram Stop
Berlin;5119278803;node;1;52,5364635;13,6050397;U Hellersdorf;tram_stop;stop_position;Tram Stop
Berlin;1315161567;node;1;52,5376671;13,6048317;Helle Mitte;taxi;;Taxi
Berlin;3918674110;node;1;52,5391151;13,6045902;Stendaler Straﬂe/Quedlinburger Straﬂe;bus_stop;;Bus Stop
Berlin;1383533628;node;1;52,4086224;13,604455;Strandbad Gr¸nau;tram_stop;stop_position;Tram Stop
Berlin;150543903;node;1;52,5389218;13,6043219;Stendaler Straﬂe/Quedlinburger Straﬂe;tram_stop;stop_position;Tram Stop
Berlin;5745536155;node;1;52,4419364;13,6043058;M¸ggelschlˆﬂchenweg;bus_stop;;Bus Stop
Berlin;1839587899;node;1;52,5394032;13,6042999;Stendaler Straﬂe/Quedlinburger Straﬂe;tram_stop;stop_position;Tram Stop
Berlin;1907460152;node;1;52,4087096;13,603986;Strandbad Gr¸nau;tram_stop;stop_position;Tram Stop
Berlin;3894817782;node;1;52,4861026;13,6039833;B¸tower Straﬂe;tram_stop;stop_position;Tram Stop
Berlin;3918674111;node;1;52,5395895;13,6039713;Stendaler Straﬂe/Quedlinburger Straﬂe;bus_stop;;Bus Stop
Berlin;4004265272;node;1;52,4789485;13,6038735;Wilhelm-Blos-Straﬂe;bus_stop;;Bus Stop
Berlin;5119578345;node;1;52,5363246;13,6038237;U Hellersdorf;bus_stop;;Bus Stop
Berlin;247116372;node;1;52,4857009;13,6037313;B¸tower Straﬂe;tram_stop;stop_position;Tram Stop
Berlin;5119576893;node;1;52,536472;13,6036618;U Hellersdorf;bus_stop;;Bus Stop
Berlin;5745536157;node;1;52,4419872;13,6035974;M¸ggelschlˆﬂchenweg;bus_stop;;Bus Stop
Berlin;1965564141;node;1;52,4418791;13,6035489;M¸ggelschlˆﬂchenweg;bus_stop;;Bus Stop
Berlin;4601235015;node;1;52,485208;13,6035484;B¸tower Straﬂe;bus_stop;;Bus Stop
Berlin;3229732889;node;1;52,4788973;13,6034979;Wilhelm-Blos-Str. Ri. Waldesruh;bus_stop;;Bus Stop
Berlin;2293695664;node;1;52,4853034;13,6034795;B¸tower Straﬂe;bus_stop;;Bus Stop
Berlin;1839585219;node;1;52,5433448;13,6034175;Stendaler Straﬂe/Zossener Straﬂe;tram_stop;stop_position;Tram Stop
Berlin;1839573038;node;1;52,5437918;13,6033771;Stendaler Straﬂe/Zossener Straﬂe;tram_stop;stop_position;Tram Stop
Berlin;3239724579;node;1;52,4344836;13,6033508;Kienappelweg;bus_stop;;Bus Stop
Berlin;29919745;node;1;52,4579033;13,6031386;S Hirschgarten;halt;station;Train Station
Berlin;1965562544;node;1;52,4419343;13,6030739;M¸ggelschlˆﬂchenweg;bus_stop;;Bus Stop
Berlin;4108132381;node;1;52,5147698;13,6029196;Giesestraﬂe/LandrÈstraﬂe;bus_stop;;Bus Stop
Berlin;3239724580;node;1;52,4345794;13,6026522;Kienappelweg;bus_stop;;Bus Stop
Berlin;247147355;node;1;52,4839672;13,6024518;Erich-Baron-Weg;tram_stop;stop_position;Tram Stop
Berlin;4233923928;node;1;52,5378771;13,6024515;Europcar;car_rental;;Car rental
Berlin;2293695731;node;1;52,4834872;13,6021418;Erich-Baron-Weg;bus_stop;;Bus Stop
Berlin;3866864110;node;1;52,5124951;13,6020425;Bausdorfstraﬂe/LandrÈstraﬂe;bus_stop;;Bus Stop
Berlin;495207049;node;1;52,5105334;13,6018134;Am Kornfeld;bus_stop;;Bus Stop
Berlin;247116371;node;1;52,482992;13,6017355;Erich-Baron-Weg;tram_stop;stop_position;Tram Stop
Berlin;495207051;node;1;52,5105148;13,6015874;Am Kornfeld;bus_stop;;Bus Stop
Berlin;4601235024;node;1;52,480968;13,6011945;Roseggerstraﬂe;bus_stop;;Bus Stop
Berlin;4601184368;node;1;52,4807344;13,6010346;Roseggerstraﬂe;bus_stop;;Bus Stop
Berlin;247116367;node;1;52,480299;13,600945;Roseggerstraﬂe;tram_stop;stop_position;Tram Stop
Berlin;3894817795;node;1;52,4802773;13,6009017;Roseggerstraﬂe;tram_stop;stop_position;Tram Stop
Berlin;4108069571;node;1;52,5276237;13,6006934;Am Baltenring;bus_stop;;Bus Stop
Berlin;4601235028;node;1;52,4770165;13,600645;Hultschiner Damm/Seestraﬂe;bus_stop;;Bus Stop
Berlin;349047807;node;1;52,4518533;13,6006245;Hirschgarten;tram_stop;stop_position;Tram Stop
Berlin;4108069548;node;1;52,5187458;13,6005888;Ohserring;bus_stop;;Bus Stop
Berlin;4601184365;node;1;52,4771909;13,6005361;Hultschiner Damm/Seestraﬂe;bus_stop;;Bus Stop
Berlin;4601235027;node;1;52,5188961;13,6005202;Ohserring;bus_stop;;Bus Stop
Berlin;3866864113;node;1;52,5126424;13,6004701;Bausdorfstraﬂe/LandrÈstraﬂe;bus_stop;;Bus Stop
Berlin;3894817787;node;1;52,4768942;13,6004398;Hultschiner Damm/Seestraﬂe;tram_stop;stop_position;Tram Stop
Berlin;247116364;node;1;52,4766078;13,6003908;Hultschiner Damm/Seestraﬂe;tram_stop;stop_position;Tram Stop
Berlin;1318189957;node;1;52,4756597;13,6003744;Hultschiner Damm / Mahlsdorf S¸d;taxi;;Taxi
Berlin;3892451612;node;1;52,4517693;13,6002909;Hirschgarten;bus_stop;;Bus Stop
Berlin;3162501783;node;1;52,4520714;13,600236;Hirschgarten;bus_stop;;Bus Stop
Berlin;1906474291;node;1;52,451946;13,6002324;Hirschgarten;tram_stop;stop_position;Tram Stop
Berlin;4108069563;node;1;52,5243331;13,5995802;Iselbergstraﬂe;bus_stop;;Bus Stop
Berlin;483556372;node;1;52,5472324;13,5995054;Teupitzer Straﬂe;bus_stop;;Bus Stop
Berlin;852059754;node;1;52,441731;13,5993734;Erwin-Bock-Straﬂe;bus_stop;;Bus Stop
Berlin;4004265252;node;1;52,4754986;13,5993084;Kohlisstraﬂe;bus_stop;;Bus Stop
Berlin;852059750;node;1;52,441611;13,5992851;Erwin-Bock-Straﬂe;bus_stop;;Bus Stop
Berlin;4004265250;node;1;52,4754075;13,5992601;Kohlisstraﬂe;bus_stop;;Bus Stop
Berlin;247145793;node;1;52,4741663;13,5991443;Mahlsdorf-S¸d;tram_stop;stop_position;Tram Stop
Berlin;30694748;node;1;52,5438862;13,5989829;Zossener Straﬂe/Kastanienallee;tram_stop;stop_position;Tram Stop
Berlin;2604972585;node;1;52,4739802;13,5986686;Mahlsdorf-S¸d;tram_stop;stop_position;Tram Stop
Berlin;2102081558;node;1;52,4740854;13,5984757;Mahlsdorf-S¸d;tram_stop;stop_position;Tram Stop
Berlin;1317772814;node;1;52,547423;13,5983686;;taxi;;Taxi
Berlin;27446265;node;1;52,4104296;13,5983058;Regattastraﬂe/Sportpromenade;tram_stop;stop_position;Tram Stop
Berlin;1839573021;node;1;52,5440155;13,5982956;Zossener Straﬂe/Kastanienallee;tram_stop;stop_position;Tram Stop
Berlin;4898799531;node;1;52,4491678;13,5982699;;ferry_terminal;;Ferry Terminal
Berlin;4108132390;node;1;52,5161025;13,5978033;Giesestraﬂe;bus_stop;;Bus Stop
Berlin;1907460123;node;1;52,4105446;13,5976819;Regattastraﬂe/Sportpromenade;tram_stop;stop_position;Tram Stop
Berlin;775540424;node;1;52,5215114;13,5971537;Uckermarkstraﬂe;bus_stop;;Bus Stop
Berlin;4095292197;node;1;52,5023673;13,5970804;Kressenweg;bus_stop;;Bus Stop
Berlin;495207054;node;1;52,5110695;13,5969695;Franzburger Straﬂe;bus_stop;;Bus Stop
Berlin;472376571;node;1;52,53435;13,596807;U Cottbusser Platz;bus_stop;;Bus Stop
Berlin;3933477396;node;1;52,5338331;13,5964015;U Cottbusser Platz;station;station;Subway Station
Berlin;4095292200;node;1;52,5025273;13,5962704;Kressenweg;bus_stop;;Bus Stop
Berlin;495207053;node;1;52,511155;13,5962646;Franzburger Straﬂe;bus_stop;;Bus Stop
Berlin;4108132369;node;1;52,5127302;13,5960303;Bredereckstraﬂe;bus_stop;;Bus Stop
Berlin;4601235013;node;1;52,5186073;13,595702;G¸lzower Straﬂe;bus_stop;;Bus Stop
Berlin;4108132372;node;1;52,5128265;13,5956401;Bredereckstraﬂe;bus_stop;;Bus Stop
Berlin;472376718;node;1;52,5342054;13,59546;U Cottbusser Platz;bus_stop;;Bus Stop
Berlin;4599899879;node;1;52,5183771;13,5954271;G¸lzower Straﬂe;bus_stop;;Bus Stop
Berlin;849518112;node;1;52,4413819;13,5953667;Krankenhaus Kˆpenick;taxi;;Taxi
Berlin;852059749;node;1;52,4413247;13,5946861;Krankenhaus Kˆpenick/Besuchereingang;bus_stop;;Bus Stop
Berlin;4108132384;node;1;52,5157287;13,5944773;Heinrich-Gr¸ber-Straﬂe;bus_stop;;Bus Stop
Berlin;3268941750;node;1;52,4528901;13,5942449;Bellevuestraﬂe;bus_stop;;Bus Stop
Berlin;349047884;node;1;52,4530137;13,5942323;Bellevuestraﬂe;tram_stop;stop_position;Tram Stop
Berlin;4004265261;node;1;52,4779573;13,5941483;Mechthildstraﬂe;bus_stop;;Bus Stop
Berlin;3268941757;node;1;52,4532295;13,5941221;Bellevuestraﬂe;bus_stop;;Bus Stop
Berlin;3239724415;node;1;52,4480674;13,5939518;Salvador-Allende-Br¸cke;bus_stop;;Bus Stop
Berlin;3239724417;node;1;52,4461395;13,5938993;Salvador-Allende-Straﬂe/Wendenschloﬂstraﬂe;bus_stop;;Bus Stop
Berlin;1844135105;node;1;52,4530499;13,5937857;Bellevuestraﬂe;tram_stop;stop_position;Tram Stop
Berlin;3239724395;node;1;52,4441668;13,5936903;Anemonenstraﬂe;bus_stop;;Bus Stop
Berlin;3239724418;node;1;52,446458;13,5935677;Salvador-Allende-Straﬂe/Wendenschloﬂstraﬂe;bus_stop;;Bus Stop
Berlin;3239724416;node;1;52,4480909;13,5935653;Salvador-Allende-Br¸cke;bus_stop;;Bus Stop
Berlin;4004265267;node;1;52,4783813;13,5935529;Mechthildstraﬂe;bus_stop;;Bus Stop
Berlin;852059747;node;1;52,4416538;13,5935042;Krankenhaus Kˆpenick/Besuchereingang;bus_stop;;Bus Stop
Berlin;3268941737;node;1;52,4510246;13,5934604;Neuer Weg;bus_stop;;Bus Stop
Berlin;3239724393;node;1;52,4438926;13,5934552;Anemonenstraﬂe;bus_stop;;Bus Stop
Berlin;4108132388;node;1;52,515856;13,5932851;Heinrich-Gr¸ber-Straﬂe;bus_stop;;Bus Stop
Berlin;1965562497;node;1;52,4409149;13,5931819;Krankenhaus Kˆpenick/Besuchereingang;bus_stop;;Bus Stop
Berlin;3268941738;node;1;52,4510454;13,5930972;Neuer Weg;bus_stop;;Bus Stop
Berlin;4108132385;node;1;52,5157352;13,5930531;Heinrich-Gr¸ber-Straﬂe;bus_stop;;Bus Stop
Berlin;495077960;node;1;52,5478258;13,5928927;Klausdorfer Straﬂe;bus_stop;;Bus Stop
Berlin;1911381152;node;1;52,4383191;13,5928658;Krankenhaus Kˆpenick/S¸dseite;bus_stop;;Bus Stop
Berlin;275384821;node;1;52,4391675;13,5928081;Krankenhaus Kˆpenick/S¸dseite;bus_stop;;Bus Stop
Berlin;95914718;node;1;52,5447348;13,5927653;Alte Hellersdorfer Straﬂe/Zossener Straﬂe;tram_stop;stop_position;Tram Stop
Berlin;3866864120;node;1;52,513037;13,5926575;Stˆwestraﬂe;bus_stop;;Bus Stop
Berlin;495077959;node;1;52,5476448;13,592543;Klausdorfer Straﬂe;bus_stop;;Bus Stop
Berlin;3866864117;node;1;52,5129605;13,5923785;Stˆwestraﬂe;bus_stop;;Bus Stop
Berlin;95948746;node;1;52,4388396;13,5920763;Krankenhaus Kˆpenick/S¸dseite;tram_stop;stop_position;Tram Stop
Berlin;1839573020;node;1;52,5448698;13,5920459;Alte Hellersdorfer Straﬂe/Zossener Straﬂe;tram_stop;stop_position;Tram Stop
Berlin;495077962;node;1;52,5455664;13,591986;Alte Hellersdorfer Straﬂe/Zossener Straﬂe;bus_stop;;Bus Stop
Berlin;1317772633;node;1;52,5373778;13,5918854;Alte Hellersdorfer Straﬂe;taxi;;Taxi
Berlin;2212126916;node;1;52,5071724;13,5918603;Krankenhaus Kaulsdorf;taxi;;Taxi
Berlin;484225794;node;1;52,5066524;13,5916423;Myslowitzer Straﬂe/Klinikum;bus_stop;;Bus Stop
Berlin;1865677162;node;1;52,4390415;13,5916396;Krankenhaus Kˆpenick/S¸dseite;tram_stop;stop_position;Tram Stop
Berlin;352758546;node;1;52,5351004;13,5915957;Spremberger Straﬂe;bus_stop;;Bus Stop
Berlin;1911381154;node;1;52,4390123;13,5915652;Krankenhaus Kˆpenick/S¸dseite;bus_stop;;Bus Stop
Berlin;3933481367;node;1;52,5314057;13,5915028;Hellersdorfer Straﬂe/G‰rten der Welt;bus_stop;;Bus Stop
Berlin;484225795;node;1;52,5066067;13,5914296;Myslowitzer Straﬂe/Klinikum;bus_stop;;Bus Stop
Berlin;1317772401;node;1;52,5061995;13,5914241;Myslowitzer Straﬂe;taxi;;Taxi
Berlin;1636602298;node;1;52,5444533;13,5913266;Alte Hellersdorfer Straﬂe/Zossener Straﬂe;bus_stop;;Bus Stop
Berlin;3984573821;node;1;52,5342777;13,5912383;Spremberger Straﬂe;bus_stop;;Bus Stop
Berlin;3667255648;node;1;52,5079444;13,5911975;Myslowitzer Straﬂe/Klinikum;bus_stop;;Bus Stop
Berlin;3933481369;node;1;52,5311808;13,5910893;Hellersdorfer Straﬂe/G‰rten der Welt;bus_stop;;Bus Stop
