"";"sensor_id";"timestamp";"P1";"P2"
"1";"16397";2018-10-01 00:02:27;19,3;17,9
"2";"16397";2018-10-01 00:06:59;17,5;17
"3";"16397";2018-10-01 00:12:00;17,6;15,5
"4";"16397";2018-10-01 00:17:02;16,5;16,5
"5";"16397";2018-10-01 00:22:45;17,8;16,9
"6";"16397";2018-10-01 00:26:18;19,4;17,5
"7";"16397";2018-10-01 00:31:19;19,8;18,9
"8";"16397";2018-10-01 00:35:50;18,1;17,3
"9";"16397";2018-10-01 00:40:51;18,1;17
"10";"16397";2018-10-01 00:45:53;14,7;14,7
"11";"16397";2018-10-01 00:50:24;15,4;15,4
"12";"16397";2018-10-01 00:55:25;15,5;14,7
"13";"16397";2018-10-01 00:59:56;15,7;15,7
"14";"16397";2018-10-01 01:04:58;16,5;14,6
"15";"16397";2018-10-01 01:09:29;14,2;14
"16";"16397";2018-10-01 01:14:30;14,6;14,3
"17";"16397";2018-10-01 01:19:32;14,9;12,7
"18";"16397";2018-10-01 01:24:03;15,8;14,6
"19";"16397";2018-10-01 01:29:05;14,8;13,4
"20";"16397";2018-10-01 01:33:36;14,3;13,9
"21";"16397";2018-10-01 01:38:37;11,8;11,4
"22";"16397";2018-10-01 01:43:08;13;13
"23";"16397";2018-10-01 01:48:10;13,4;11,6
"24";"16397";2018-10-01 01:53:11;13;12,4
"25";"16397";2018-10-01 01:57:42;12,9;11,8
"26";"16397";2018-10-01 02:02:44;14,1;12,3
"27";"16397";2018-10-01 02:07:15;12;11,8
"28";"16397";2018-10-01 02:12:16;12,7;11,8
"29";"16397";2018-10-01 02:17:17;13,6;12,1
"30";"16397";2018-10-01 02:21:49;13,1;12,6
"31";"16397";2018-10-01 02:26:50;12,6;11,6
"32";"16397";2018-10-01 02:31:21;11,9;11,6
"33";"16397";2018-10-01 02:36:22;12,7;11,6
"34";"16397";2018-10-01 02:40:54;9;9
"35";"16397";2018-10-01 02:45:55;12,2;11,3
"36";"16397";2018-10-01 02:50:57;11,4;10,7
"37";"16397";2018-10-01 02:55:32;10,3;9,6
"38";"16397";2018-10-01 03:00:33;9,6;8,9
"39";"16397";2018-10-01 03:05:04;9,9;9,4
"40";"16397";2018-10-01 03:10:06;9,2;9
"41";"16397";2018-10-01 03:14:37;8,4;8,1
"42";"16397";2018-10-01 03:19:39;9,5;8,3
"43";"16397";2018-10-01 03:24:10;8,2;8
"44";"16397";2018-10-01 03:29:11;7,8;7,6
"45";"16397";2018-10-01 03:34:13;8,5;7,3
"46";"16397";2018-10-01 03:38:44;6,3;6,3
"47";"16397";2018-10-01 03:43:45;7;6,4
"48";"16397";2018-10-01 03:48:16;6,2;5,7
"49";"16397";2018-10-01 03:53:18;7,3;6,9
"50";"16397";2018-10-01 03:58:19;5,6;4,9
"51";"16397";2018-10-01 04:02:50;5,6;5,2
"52";"16397";2018-10-01 04:07:52;4,7;4,7
"53";"16397";2018-10-01 04:12:23;6,7;6,7
"54";"16397";2018-10-01 04:17:24;6;5,5
"55";"16397";2018-10-01 04:21:55;5,5;5
"56";"16397";2018-10-01 04:26:57;4,6;4,6
"57";"16397";2018-10-01 04:31:58;4,9;4,8
"58";"16397";2018-10-01 04:36:29;4,3;4,3
"59";"16397";2018-10-01 04:41:31;4,8;4,5
"60";"16397";2018-10-01 04:46:02;4,2;3,7
"61";"16397";2018-10-01 04:55:35;3,4;2,7
"62";"16397";2018-10-01 05:00:36;3,6;3,5
"63";"16397";2018-10-01 05:05:38;3,8;3,2
"64";"16397";2018-10-01 05:10:09;4,1;3,1
"65";"16397";2018-10-01 05:15:10;4,5;4
"66";"16397";2018-10-01 05:19:41;4,6;3,7
"67";"16397";2018-10-01 05:24:43;3,3;3,3
"68";"16397";2018-10-01 05:29:14;3,5;3,3
"69";"16397";2018-10-01 05:34:15;3,5;3
"70";"16397";2018-10-01 05:39:17;2,9;2,9
"71";"16397";2018-10-01 05:43:48;3,4;3,1
"72";"16397";2018-10-01 05:48:49;2,8;2,8
"73";"16397";2018-10-01 05:53:20;3,2;3,2
"74";"16397";2018-10-01 05:58:21;3,6;3,2
"75";"16397";2018-10-01 06:03:22;2,9;2,9
"76";"16397";2018-10-01 06:07:54;3,3;3,3
"77";"16397";2018-10-01 06:12:55;3,8;3,8
"78";"16397";2018-10-01 06:17:26;3,9;3,7
"79";"16397";2018-10-01 06:22:28;4,8;3,7
"80";"16397";2018-10-01 06:26:59;4,1;4,1
"81";"16397";2018-10-01 06:32:01;4,3;4,3
"82";"16397";2018-10-01 06:37:02;5;4,3
"83";"16397";2018-10-01 06:41:33;5;5
"84";"16397";2018-10-01 06:46:35;4,3;4,3
"85";"16397";2018-10-01 06:51:06;7,1;4,8
"86";"16397";2018-10-01 06:56:07;4,9;4,9
"87";"16397";2018-10-01 07:00:39;5,1;4,3
"88";"16397";2018-10-01 07:05:40;5,8;4
"89";"16397";2018-10-01 07:10:42;4,6;4,6
"90";"16397";2018-10-01 07:15:13;4,4;4,4
"91";"16397";2018-10-01 07:20:14;4;4
"92";"16397";2018-10-01 07:24:46;3,2;3,2
"93";"16397";2018-10-01 07:29:47;4;4
"94";"16397";2018-10-01 07:34:19;3,3;3,3
"95";"16397";2018-10-01 07:39:20;4,8;4
"96";"16397";2018-10-01 07:44:21;4,4;4
"97";"16397";2018-10-01 07:48:53;4,9;4,5
"98";"16397";2018-10-01 07:53:54;4,2;4,2
"99";"16397";2018-10-01 07:58:26;4,5;4,4
"100";"16397";2018-10-01 08:03:27;6,4;3,9
"101";"16397";2018-10-01 08:08:28;3,9;3,9
"102";"16397";2018-10-01 08:12:59;3,9;3,8
"103";"16397";2018-10-01 08:18:01;3,3;3,3
"104";"16397";2018-10-01 08:22:32;4,3;4
"105";"16397";2018-10-01 08:27:34;3,7;3,7
"106";"16397";2018-10-01 08:32:05;4,2;3,5
"107";"16397";2018-10-01 08:37:07;2,6;2,4
"108";"16397";2018-10-01 08:41:42;2,2;1,8
"109";"16397";2018-10-01 08:46:44;2,3;2,3
"110";"16397";2018-10-01 08:51:40;1,9;1,9
"111";"16397";2018-10-01 08:56:21;1,8;1,8
"112";"16397";2018-10-01 09:01:22;3,7;3,2
"113";"16397";2018-10-01 09:10:54;3,8;2,5
"114";"16397";2018-10-01 09:15:25;3,5;2,7
"115";"16397";2018-10-01 09:20:27;3,2;3,2
"116";"16397";2018-10-01 09:24:58;2,8;2,8
"117";"16397";2018-10-01 09:29:59;1,9;1,9
"118";"16397";2018-10-01 09:35:01;2,6;2
"119";"16397";2018-10-01 09:39:32;1,6;1,6
"120";"16397";2018-10-01 09:44:33;2;1,8
"121";"16397";2018-10-01 09:49:04;1,2;1,2
"122";"16397";2018-10-01 09:54:06;1,9;1,3
"123";"16397";2018-10-01 09:58:37;1;1
"124";"16397";2018-10-01 10:03:38;1,3;1,2
"125";"16397";2018-10-01 10:08:39;1;1
"126";"16397";2018-10-01 10:13:11;1;1
"127";"16397";2018-10-01 10:18:12;1,3;1,3
"128";"16397";2018-10-01 10:22:43;1,5;1,3
"129";"16397";2018-10-01 10:27:45;1,1;1,1
"130";"16397";2018-10-01 10:32:46;1,8;1
"131";"16397";2018-10-01 10:37:17;0,8;0,8
"132";"16397";2018-10-01 10:42:18;1,3;1,3
"133";"16397";2018-10-01 10:46:50;1,7;0,9
"134";"16397";2018-10-01 10:51:51;1,2;1,2
"135";"16397";2018-10-01 10:56:22;1,2;1,2
"136";"16397";2018-10-01 11:01:23;1,8;1,8
"137";"16397";2018-10-01 11:06:24;2,3;1
"138";"16397";2018-10-01 11:10:55;1,3;1,3
"139";"16397";2018-10-01 11:15:57;1,8;1,8
"140";"16397";2018-10-01 11:20:28;2,2;1,6
"141";"16397";2018-10-01 11:25:29;2;1,7
"142";"16397";2018-10-01 11:30:01;2,6;1,5
"143";"16397";2018-10-01 11:35:02;2,7;2,1
"144";"16397";2018-10-01 11:40:04;2,5;1,8
"145";"16397";2018-10-01 11:44:35;3,6;2,5
"146";"16397";2018-10-01 11:49:37;2,8;2,8
"147";"16397";2018-10-01 11:54:08;2,5;2,1
"148";"16397";2018-10-01 11:59:10;2,3;1,7
"149";"16397";2018-10-01 12:03:41;2,3;2
"150";"16397";2018-10-01 12:08:42;2,5;2,5
"151";"16397";2018-10-01 12:13:44;1,4;1,4
"152";"16397";2018-10-01 12:18:15;1,7;1,5
"153";"16397";2018-10-01 12:23:16;3;1,9
"154";"16397";2018-10-01 12:27:47;2,3;2,3
"155";"16397";2018-10-01 12:32:49;4;3,4
"156";"16397";2018-10-01 12:37:50;4,1;2,9
"157";"16397";2018-10-01 12:42:21;3,9;3,5
"158";"16397";2018-10-01 12:47:24;3,4;2,5
"159";"16397";2018-10-01 12:51:55;2,4;2,4
"160";"16397";2018-10-01 12:56:56;3;2,2
"161";"16397";2018-10-01 13:01:27;2,1;2,1
"162";"16397";2018-10-01 13:06:29;4,3;3,5
"163";"16397";2018-10-01 13:11:30;2,8;2,8
"164";"16397";2018-10-01 13:16:01;2,6;2,6
"165";"16397";2018-10-01 13:21:03;3,1;3,1
"166";"16397";2018-10-01 13:25:34;3,2;2,3
"167";"16397";2018-10-01 13:30:35;2,2;2,2
"168";"16397";2018-10-01 13:35:07;2,7;2,7
"169";"16397";2018-10-01 13:40:08;3;2,6
"170";"16397";2018-10-01 13:45:09;1,8;1,8
"171";"16397";2018-10-01 13:49:40;2,8;2
"172";"16397";2018-10-01 13:54:42;2,1;2,1
"173";"16397";2018-10-01 13:59:13;1,6;1,6
"174";"16397";2018-10-01 14:04:15;0,9;0,9
"175";"16397";2018-10-01 14:08:46;1,6;1,6
"176";"16397";2018-10-01 14:13:47;2,4;1,6
"177";"16397";2018-10-01 14:18:48;2;1,8
"178";"16397";2018-10-01 14:23:20;2,1;1,8
"179";"16397";2018-10-01 14:28:21;1,9;1,4
"180";"16397";2018-10-01 14:32:52;1,6;1,6
"181";"16397";2018-10-01 14:37:53;1;1
"182";"16397";2018-10-01 14:42:55;1,1;1,1
"183";"16397";2018-10-01 14:47:26;1,2;1,2
"184";"16397";2018-10-01 14:52:27;2,5;1,4
"185";"16397";2018-10-01 14:56:58;1,6;1,6
"186";"16397";2018-10-01 15:02:00;1,4;1,4
"187";"16397";2018-10-01 15:06:31;2,3;1,6
"188";"16397";2018-10-01 15:11:32;2,8;1,9
"189";"16397";2018-10-01 15:16:34;2,5;2,1
"190";"16397";2018-10-01 15:26:07;1,7;1,7
"191";"16397";2018-10-01 15:30:38;1,2;1,2
"192";"16397";2018-10-01 15:35:39;1,3;1,2
"193";"16397";2018-10-01 15:40:10;2,3;2,3
"194";"16397";2018-10-01 15:45:12;2,7;1,6
"195";"16397";2018-10-01 15:50:13;1,4;1,4
"196";"16397";2018-10-01 15:54:44;2,9;1,8
"197";"16397";2018-10-01 15:59:46;1,4;1
"198";"16397";2018-10-01 16:04:17;2;2
"199";"16397";2018-10-01 16:09:18;1,8;1,8
"200";"16397";2018-10-01 16:14:20;1,8;1,4
"201";"16397";2018-10-01 16:18:51;1,9;1,5
"202";"16397";2018-10-01 16:23:52;2,7;2,1
"203";"16397";2018-10-01 16:28:23;2,3;1,6
"204";"16397";2018-10-01 16:33:25;3,5;2,4
"205";"16397";2018-10-01 16:37:56;3,5;2,9
"206";"16397";2018-10-01 16:42:57;3;1,7
"207";"16397";2018-10-01 16:47:58;3,7;3,1
"208";"16397";2018-10-01 16:52:30;2,8;2,4
"209";"16397";2018-10-01 16:57:31;3,5;2,8
"210";"16397";2018-10-01 17:02:02;3,8;3,1
"211";"16397";2018-10-01 17:07:04;3;3
"212";"16397";2018-10-01 17:11:35;2,9;2,3
"213";"16397";2018-10-01 17:16:36;2,6;1,8
"214";"16397";2018-10-01 17:21:38;2,6;2
"215";"16397";2018-10-01 17:26:09;1,5;1,5
"216";"16397";2018-10-01 17:31:10;3,2;2
"217";"16397";2018-10-01 17:35:41;2,3;1,9
"218";"16397";2018-10-01 17:40:43;2,1;1,7
"219";"16397";2018-10-01 17:45:14;2,3;2,3
"220";"16397";2018-10-01 17:50:15;2,3;2,3
"221";"16397";2018-10-01 17:55:17;2,2;1,8
"222";"16397";2018-10-01 17:59:48;3,4;2,3
"223";"16397";2018-10-01 18:04:49;3;2,7
"224";"16397";2018-10-01 18:09:21;3,7;2,6
"225";"16397";2018-10-01 18:14:22;2,8;2,4
"226";"16397";2018-10-01 18:19:23;3;3
"227";"16397";2018-10-01 18:23:54;3,7;3,2
"228";"16397";2018-10-01 18:28:56;2,8;2,8
"229";"16397";2018-10-01 18:33:27;3;3
"230";"16397";2018-10-01 18:38:28;3,4;3,4
"231";"16397";2018-10-01 18:43:00;3,2;2,9
"232";"16397";2018-10-01 18:48:01;3,1;3,1
"233";"16397";2018-10-01 18:53:03;4,5;3,5
"234";"16397";2018-10-01 18:57:34;2,8;2,8
"235";"16397";2018-10-01 19:02:36;4,1;3,6
"236";"16397";2018-10-01 19:07:07;4,4;4
"237";"16397";2018-10-01 19:12:09;3,6;3,1
"238";"16397";2018-10-01 19:16:40;4,2;3,7
"239";"16397";2018-10-01 19:21:41;4,8;4,2
"240";"16397";2018-10-01 19:26:43;4;3,5
"241";"16397";2018-10-01 19:36:15;4,3;3,9
"242";"16397";2018-10-01 19:40:46;4,5;3,6
"243";"16397";2018-10-01 19:45:47;5,4;3,8
"244";"16397";2018-10-01 19:50:18;5,5;5,5
"245";"16397";2018-10-01 19:55:20;4,4;3,9
"246";"16397";2018-10-01 20:00:21;3,3;3
"247";"16397";2018-10-01 20:04:53;3,8;3,8
"248";"16397";2018-10-01 20:09:54;4,1;3,7
"249";"16397";2018-10-01 20:14:26;4,1;4,1
"250";"16397";2018-10-01 20:19:27;5,4;4,3
"251";"16397";2018-10-01 20:24:28;4,4;3,8
"252";"16397";2018-10-01 20:29:04;5,4;4,9
"253";"16397";2018-10-01 20:33:36;3,1;3,1
"254";"16397";2018-10-01 20:38:37;4,4;3,6
"255";"16397";2018-10-01 20:43:39;3;3
"256";"16397";2018-10-01 20:48:10;2,3;2,3
"257";"16397";2018-10-01 20:53:11;3,1;2,6
"258";"16397";2018-10-01 20:57:43;3,6;2,7
"259";"16397";2018-10-01 21:07:45;3;2,4
"260";"16397";2018-10-01 21:12:16;3,8;3,1
"261";"16397";2018-10-01 21:17:18;3,1;3,1
"262";"16397";2018-10-01 21:21:49;2,8;2,5
"263";"16397";2018-10-01 21:26:50;2,1;2,1
"264";"16397";2018-10-01 21:31:21;2,6;2,6
"265";"16397";2018-10-01 21:36:23;3,4;2,8
"266";"16397";2018-10-01 21:41:24;3,6;2,9
"267";"16397";2018-10-01 21:45:55;4,1;3,5
"268";"16397";2018-10-01 21:50:57;3,4;3,4
"269";"16397";2018-10-01 21:55:29;3,8;3,8
"270";"16397";2018-10-01 22:02:40;3,7;3
"271";"16397";2018-10-01 22:05:11;3,7;3,4
"272";"16397";2018-10-01 22:10:13;3;2,6
"273";"16397";2018-10-01 22:14:46;3,5;2,9
"274";"16397";2018-10-01 22:19:47;3,1;2,4
"275";"16397";2018-10-01 22:24:20;2,9;2,5
"276";"16397";2018-10-01 22:29:23;3,1;2,7
"277";"16397";2018-10-01 22:33:54;3,1;3,1
"278";"16397";2018-10-01 22:38:55;3,6;3,2
"279";"16397";2018-10-01 22:43:57;3;2,6
"280";"16397";2018-10-01 22:48:28;4,1;2,8
"281";"16397";2018-10-01 22:53:29;3,3;2,7
"282";"16397";2018-10-01 22:58:01;3,8;3
"283";"16397";2018-10-01 23:03:02;2,9;2,8
"284";"16397";2018-10-01 23:07:33;4;3,3
"285";"16397";2018-10-01 23:12:34;3,9;2,8
"286";"16397";2018-10-01 23:17:36;3,1;2,3
"287";"16397";2018-10-01 23:22:07;3,5;3,3
"288";"16397";2018-10-01 23:27:08;2,7;2,7
"289";"16397";2018-10-01 23:31:39;2,9;2,4
"290";"16397";2018-10-01 23:36:41;2,2;2,1
"291";"16397";2018-10-01 23:41:12;3,8;3,2
"292";"16397";2018-10-01 23:46:14;3,4;2,9
"293";"16397";2018-10-01 23:51:15;3,1;3,1
"294";"16397";2018-10-01 23:55:46;3;3
